Source,Date,Author,Comment
318BREI8p9k,2020-09-25T01:24:56Z,Rafik Boxe, ... 
318BREI8p9k,2020-09-25T01:13:49Z,Ziri Zino, ... 
318BREI8p9k,2020-09-25T01:09:01Z,nabil anna,Au TOOPPPP comme d'hab 🌹🌹🌹👍👍👍
318BREI8p9k,2020-09-24T23:58:35Z,amel amelia,en lave la bague man chahad enba3d sahal
318BREI8p9k,2020-09-24T23:01:23Z,walid kavinYak, .... ..!!!!
318BREI8p9k,2020-09-24T22:45:35Z,Zaki Amraoui,Tu balle mahboula
318BREI8p9k,2020-09-24T22:37:07Z,катакури катакури,Fuck off
318BREI8p9k,2020-09-24T22:29:54Z,Sana Koull,😍😍😍😍😍😍
318BREI8p9k,2020-09-24T22:15:33Z,جمانة حنين, 🥴🥴 😏
318BREI8p9k,2020-09-24T22:11:03Z,Islam Islam, 6 
318BREI8p9k,2020-09-24T21:49:21Z,fifi fafa, .. 
318BREI8p9k,2020-09-24T21:25:14Z,Oussama Touhami,Ki zbi
318BREI8p9k,2020-09-24T21:02:43Z,Roufa Nani,Nmot 3lik
318BREI8p9k,2020-09-24T21:02:26Z,Abdou Bavari, 😅😋
318BREI8p9k,2020-09-24T20:25:14Z,jugo dani,"Bonsoir, vous êtes le produit pur et cru d'une nouvelle génération ignorante, scandaleuse et irresponsable,vous nous faîtes honte en tant qu'algeriens, nous nous considérons jamais jamais et jamais de vôtre espèce."
318BREI8p9k,2020-09-24T20:13:47Z,Oum El fakhr,Jadore quant elle chante rai
318BREI8p9k,2020-09-24T19:29:43Z,Dz Studio, https://youtu.be/ryFrDLPwTmI
318BREI8p9k,2020-09-24T19:20:45Z,Rania bajb,M3za mbahbha😂😂😂
318BREI8p9k,2020-09-24T19:09:01Z,sγ VENOM,Ko yasam3k Bilal yhabs 🤣
318BREI8p9k,2020-09-24T18:38:50Z,DJAMEL ADIN, 😉
318BREI8p9k,2020-09-24T18:06:48Z,juba celber,Roh t9achre batata khir
318BREI8p9k,2020-09-24T18:01:44Z,Sa Ber,Ghir bechwiya w tebday tebani fi la piste 😆😆😆
318BREI8p9k,2020-09-24T17:58:17Z,Brigadi Hamdi,🖕🖕🖕
318BREI8p9k,2020-09-24T17:26:09Z,التفى الضائع, 😷😷
318BREI8p9k,2020-09-24T16:56:59Z,Ahmed Benourrad,Un duo sera pas mal... G kiffer 👍💪
318BREI8p9k,2020-09-24T16:29:05Z,fer yel,Top NoumiDia hbbTy 💘💘💘
318BREI8p9k,2020-09-24T15:28:56Z,Nazi Aihm, 😑😏🖓🖓
318BREI8p9k,2020-09-24T14:27:35Z,Tagas Tinna, 😑
318BREI8p9k,2020-09-24T14:24:11Z,free FF, 💩 
318BREI8p9k,2020-09-24T14:18:56Z,RAYANE MER YT, 😀😀
318BREI8p9k,2020-09-24T13:55:27Z,guta dz,Waramtiwethan aredhafir yarna akemiqerah
318BREI8p9k,2020-09-24T13:09:42Z,soins infirmiers,👆🐐🐐🐐🐐🐐
318BREI8p9k,2020-09-24T12:58:18Z,Tounsi Mohamed, 😒
318BREI8p9k,2020-09-24T12:41:26Z,Marawa marawa, 🚽 
318BREI8p9k,2020-09-24T12:28:33Z,ayoub Alioua,Zbi
318BREI8p9k,2020-09-24T11:49:50Z,Toufik Zouaoui,😶😩👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👊🏿
318BREI8p9k,2020-09-24T11:44:45Z,Lynda Berkani,T nulle
318BREI8p9k,2020-09-24T11:13:43Z,حنان الحراشية, 💔
318BREI8p9k,2020-09-24T11:11:48Z,Team Blanco,Southa tgoul jml
318BREI8p9k,2020-09-24T11:03:12Z,Ramzi Biouti, 👊😅😅😅😅
318BREI8p9k,2020-09-24T10:54:58Z,Hakim Matroh,Sethhi chitoh afelaardhim athaariant
318BREI8p9k,2020-09-24T10:44:11Z,Amira Dib,T3ayyyyiii sosyal
318BREI8p9k,2020-09-24T10:36:24Z,Salem Azouz, Makeup 💄
318BREI8p9k,2020-09-24T08:53:42Z,Walid zaggtrw, ....... !
318BREI8p9k,2020-09-24T07:37:20Z,Kader Yahiaoui,Belle voix ma belle 👌
318BREI8p9k,2020-09-24T02:51:49Z,AhMed OpTioN_31, 16 😍
318BREI8p9k,2020-09-24T02:05:40Z,Billy Astor,Rouhi tré9di. Tu es comme Nabila de France. Koulech superficiel ghir la cervelle et elle est vide.
318BREI8p9k,2020-09-24T01:00:05Z,Zahri w na3arfo Zahri w na3arfo, ....... ... 
318BREI8p9k,2020-09-24T00:05:48Z,Asma Bougherara, . 
318BREI8p9k,2020-09-23T23:32:12Z,Kâîd fethadin,raki kbira yz
318BREI8p9k,2020-09-23T23:23:21Z,Slimane Doua,🐀🐀🐀🐀
318BREI8p9k,2020-09-23T23:20:27Z,Lamine Jokers_Officiel,C'est quoi le titre de la chanson
318BREI8p9k,2020-09-23T23:16:15Z,بسكرة Mani,Cheb khaled cheb hasni
318BREI8p9k,2020-09-23T22:57:01Z,ima ne, 💔💔 
318BREI8p9k,2020-09-23T22:04:45Z,Meriem Houari,Win rak ya hasni win rak ya nasro...chofo fan lyom
318BREI8p9k,2020-09-23T21:21:00Z,Mina Création DZ, !!
318BREI8p9k,2020-09-23T21:16:23Z,Lina Sadoun,Waw
318BREI8p9k,2020-09-23T21:07:58Z,Alaa Zoro,Raki manaytk🤣🤣🤣🤣
318BREI8p9k,2020-09-23T20:59:08Z,sofiane Dji,Mais non mais cest pas possible cest quoi ça 
318BREI8p9k,2020-09-23T20:43:02Z,ghania chaouadi, 😘
318BREI8p9k,2020-09-23T20:36:03Z,Jok er, 😏😏
318BREI8p9k,2020-09-23T20:16:22Z,Alaa123_ Dahr,💞💞💕🌟🌟🌟👍👍👍🌟🌟🌟🌟🌟🌟🌟🌟🌟👍👍💍💍💍💍💍😘
318BREI8p9k,2020-09-23T19:03:18Z,Dahwaji Mostafa,3ndk lavwa alh ybrek khtito
318BREI8p9k,2020-09-23T18:12:45Z,Ishak Chibout, 👣😂
318BREI8p9k,2020-09-23T16:15:03Z,Salah Ariche,Chouf ha lahsane ilehssek
318BREI8p9k,2020-09-23T15:59:55Z,Billel Messaadia,Chekoun hed el ka3ba tani . Jmi3 kavi halebtouh de hadik lebled
318BREI8p9k,2020-09-23T15:48:16Z,Noureddine Tahi,Fe chebabe
318BREI8p9k,2020-09-23T15:35:20Z,sifo MCA سيفو,🤢🤢🤢🤢🤢
318BREI8p9k,2020-09-23T14:09:25Z,Hadjer Zehioua,Magnifique 😢
318BREI8p9k,2020-09-23T13:37:08Z,Sofiane Kalai,Nri kahaba
318BREI8p9k,2020-09-23T13:25:19Z,مــيرو طورينو,Hhhh 9a3k
318BREI8p9k,2020-09-23T11:57:52Z,Game modérateur,EElkahiba lekbyle
318BREI8p9k,2020-09-23T11:53:10Z,Hakim Kimou,Ghl3ih 3labali rah dark hhhh
318BREI8p9k,2020-09-23T11:06:45Z,Abbes Boulezza, .. ..
318BREI8p9k,2020-09-23T09:39:23Z,Maine Sverige, !!! 
318BREI8p9k,2020-09-23T09:11:37Z,فسطين الجزائر,Hhhhhhhhh
318BREI8p9k,2020-09-23T07:52:20Z,Assia Assis, ✌️ ✌️ 
318BREI8p9k,2020-09-23T01:51:48Z,HASSENE S.S.i, 😭 
318BREI8p9k,2020-09-23T01:47:07Z,Bonita Afafi,T3ayiiiiiiiii
318BREI8p9k,2020-09-23T00:38:18Z,sofian oran, natrbb 😂
318BREI8p9k,2020-09-22T23:59:32Z,Sihem Selmi,😘😘😍
318BREI8p9k,2020-09-22T23:51:30Z,merve ria, ( ) 🥰🥰
318BREI8p9k,2020-09-22T23:49:30Z,Benameur Mohamed, 😂
318BREI8p9k,2020-09-22T23:37:11Z,Mohammed Saramachek,Lghiyi m khra
318BREI8p9k,2020-09-22T22:49:03Z,Aymen Agoulmine,Kent nhabha hadi la chonson khesertiha ga3 3lah😥😥😥
318BREI8p9k,2020-09-22T22:34:53Z,Ibrahim Aouadj,💩💩💩💩💩
318BREI8p9k,2020-09-22T22:33:10Z,Amina Ahmed,Houli rir nti hhhhh bazaf
318BREI8p9k,2020-09-22T22:27:29Z,Hichem Frifet,KhaLed : TSsma Na RKhiSs
318BREI8p9k,2020-09-22T22:26:00Z,Gharib Hadadji,Ta voix est belle
318BREI8p9k,2020-09-22T21:59:45Z,Mael Aucante,🤣🤮🤮🤮 kordaaaHhhhh sobank 3ag raki tn3afiii Hhh 3lh bash Ga333 🐒🐒🐒😖🤣🤮🤮...rami tan3afiii y mrfto aslkom Ma3rfto ki tmtlooo saidkom hhhhBzf walh...🐒🐒🐒grodsalm.
318BREI8p9k,2020-09-22T21:54:55Z,Akram Mallah,.......
318BREI8p9k,2020-09-22T21:53:13Z,Boutaleb Abk,La voi ta3 9ados 🤣🤣🤣
318BREI8p9k,2020-09-22T21:47:56Z,TAREK TAREK,Hechmi chweya setri rohek mekbel maysetrek lekbar
318BREI8p9k,2020-09-22T21:39:57Z,Fares Rehrah,Kayan.mahir.chwiya.tahmima
318BREI8p9k,2020-09-22T21:36:49Z,Billal,Ana houwa
318BREI8p9k,2020-09-22T21:22:00Z,Ayoub Braik,Nti hia takhsri mochtam3 djazayri
318BREI8p9k,2020-09-22T21:02:53Z,Laoiri Younes,Lah yhdik
318BREI8p9k,2020-09-22T21:02:50Z,Ait Dahmane Foudil,Belle voir
318BREI8p9k,2020-09-22T20:57:09Z,Hocin Delal, 😍😍😍😍😍
318BREI8p9k,2020-09-22T20:53:10Z,Nihal Benz,Khmous noumidia ❤️❤️
318BREI8p9k,2020-09-22T19:54:48Z,Gyggtyr Gxhfxh, 😍😍😍
318BREI8p9k,2020-09-22T19:36:02Z,Hãñî Hîčhãm Frt, 🤩😍😇🤣😅
318BREI8p9k,2020-09-22T19:33:59Z,aya amir,👍👍
318BREI8p9k,2020-09-22T19:24:07Z,Zoheir kotami,Vraiment félicitations 😘😘😘😘😘
318BREI8p9k,2020-09-22T18:59:18Z,wlad homa,Chehal zela nti
318BREI8p9k,2020-09-22T18:58:40Z,nina siham,Une belle femme avec belle voix et fière cest une kabyle ayelise netmourthe
318BREI8p9k,2020-09-22T18:42:19Z,AL La,Nchlh tfhmii ro7Q w t3tiNa Niko 👌🤲
318BREI8p9k,2020-09-22T17:56:57Z,Djouabi Amine,😍😍😍😍
318BREI8p9k,2020-09-22T17:50:57Z,Abdo Benz, .
318BREI8p9k,2020-09-22T17:28:10Z,Abdel Amb,Cest bien
318BREI8p9k,2020-09-22T15:46:40Z,Merim Che, 🤗🤗😒😒
318BREI8p9k,2020-09-22T15:43:47Z,Transit Harieche,😒😒😒😒
318BREI8p9k,2020-09-22T15:00:20Z,Amine kira,Wat happinzz
318BREI8p9k,2020-09-22T14:58:24Z,Aboubaker Bobbob,Tmouto 3la sal3a ta3 la chine kain bilal wahed houwa cheb bilal hadak imitation
318BREI8p9k,2020-09-22T14:57:57Z,Ka Za,Nti ka3ba kima hbiti tthalbi madjatch 3lik
318BREI8p9k,2020-09-22T14:53:31Z,Boubaiche Smail,Iji nhar win tanadmi yanomidya l3achgana tobi lrabak machi khir lakhatar lhaja la3ziz à 3and la Nat nti rahatlak fi saghrak tobi khirlak
318BREI8p9k,2020-09-22T14:48:05Z,Djalel djalel, ... 😒
318BREI8p9k,2020-09-22T14:33:36Z,belbila elzina, 😥😥😥
318BREI8p9k,2020-09-22T14:22:40Z,its aeyoub,😪💔
318BREI8p9k,2020-09-22T14:15:07Z,moumne aissam,Rai top howa khaled hasni bilal mami
318BREI8p9k,2020-09-22T14:13:02Z,Bekhouche Abderrahim, ... 🤭
318BREI8p9k,2020-09-22T14:12:15Z,Amin Karkabou,Galoulk bli dayra ki zebi wla nn ??
318BREI8p9k,2020-09-22T13:52:03Z,Tourism in the world, 😒😒
318BREI8p9k,2020-09-22T13:34:29Z,boualem dz deutchlende boualem deutchlande,Bnatkbayleyathorat tfoyalikom
318BREI8p9k,2020-09-22T13:34:19Z,boualem dz deutchlende boualem deutchlande,Rabiyahdik
318BREI8p9k,2020-09-22T12:42:38Z,idir dank,Kabylie Neservis
318BREI8p9k,2020-09-22T12:03:14Z,Nouhlem Guettat,tfo
318BREI8p9k,2020-09-22T10:10:41Z,FREE OPINION, .
318BREI8p9k,2020-09-22T09:11:35Z,Youcef Labdi, 😱
318BREI8p9k,2020-09-22T08:10:29Z,hocine boudena,Vive el haouzi wa chaabi
318BREI8p9k,2020-09-22T07:16:11Z,Abdelhak Khemissi,On veut la bague Si haram
318BREI8p9k,2020-09-22T07:14:04Z,Abdelhak Khemissi,Bahloula
318BREI8p9k,2020-09-22T05:44:57Z,Lias Boussekine, ok ok
318BREI8p9k,2020-09-22T02:40:31Z,Smail Sadoun,"Athaghyoulte outhsthhidhara af laslim wigudhni dhelimayeur o remark,,,"
318BREI8p9k,2020-09-22T02:17:04Z,تربية الطيور وحمايتها, 😍😍
318BREI8p9k,2020-09-22T01:30:02Z,Younes Kalaidji,Très belle voix et très belle chanson
318BREI8p9k,2020-09-22T01:28:47Z,sue o,Nice song 💐💐💐
318BREI8p9k,2020-09-22T00:32:25Z,mourad ch,💩💩💩💩💩💩💩
318BREI8p9k,2020-09-22T00:19:14Z,منوعات توب 17, ..
318BREI8p9k,2020-09-22T00:00:06Z,Dj MaLak Japônaisse,Maaaaa3 maaaa3
318BREI8p9k,2020-09-21T23:53:23Z,Independence for Kabylie Tizi ouzou inchallah,Tfou zbal lmouzabal
318BREI8p9k,2020-09-21T23:50:09Z,Sofiane Chikh,🖕🖕🖕
318BREI8p9k,2020-09-21T23:39:15Z,LatinoAmine,Les vrai c'est Cheb houssem w bilal sghir
318BREI8p9k,2020-09-21T23:09:28Z,Imad Sdira, 6 7 
318BREI8p9k,2020-09-21T23:07:23Z,Mohamed Daygel,🙃🙃🙃🙃😗🙃🙃🙃🤒🤒🤒🤒🤒🤒
318BREI8p9k,2020-09-21T23:05:41Z,jul jul,😏😏😏😏😏
318BREI8p9k,2020-09-21T23:05:30Z,Toufik Mihoubi,Tbhdauel ahchmi
318BREI8p9k,2020-09-21T23:02:12Z,jul jul,Wash la belle image DZZZZZ
318BREI8p9k,2020-09-21T22:59:20Z,Choayb Choayb, 😩😩
318BREI8p9k,2020-09-21T22:31:32Z,الشاوي الجزائري, natnak alik 😍
318BREI8p9k,2020-09-21T22:14:05Z,Tatou TatouAhcene,Femek kbir ghelkih chweya 😂😂😂😂😂😂
318BREI8p9k,2020-09-21T22:01:41Z,Messaoudene Mohammed, 100 
318BREI8p9k,2020-09-21T21:59:10Z,Zayneb Zizo,Wallah sawtke raw3 Rabi barke nmote 3like 23💪😍😘🇩🇿
318BREI8p9k,2020-09-21T21:59:01Z,souma yaya,Bullshit
318BREI8p9k,2020-09-21T21:48:17Z,Zineb Ouassa,Waaaaw. Mais tu l'as chantee à merveille. Je te conseille de chanter ce style tu va réussir.
318BREI8p9k,2020-09-21T21:37:10Z,Lokmane Hacen,Meskina bladi
318BREI8p9k,2020-09-21T21:30:29Z,Abdelhak Fridi,Fitre dayer hala
318BREI8p9k,2020-09-21T21:17:11Z,nabil chardonneret, 100kilo de maquillage
318BREI8p9k,2020-09-21T21:15:32Z,rando Édouard, . . À dieu mon pays
318BREI8p9k,2020-09-21T21:15:17Z,Zohaira Garmazi Garmazi, . 
318BREI8p9k,2020-09-21T21:09:54Z,باسم سراي,😬😬😨😰
318BREI8p9k,2020-09-21T20:50:41Z,Tebbat Ziane,Di wajhak wrouhi la3bi b3id
318BREI8p9k,2020-09-21T20:35:37Z,B Baketa,😂😂😂
318BREI8p9k,2020-09-21T20:34:44Z,Attallah Manar, 😌😌😌😌
318BREI8p9k,2020-09-21T20:31:31Z,مريو مه, ♥️
318BREI8p9k,2020-09-21T20:24:27Z,Bachir Amenas, . 
318BREI8p9k,2020-09-21T20:21:46Z,Maache Zineddine,😂😂😂😂😂😂
318BREI8p9k,2020-09-21T20:17:05Z,Mimou Flkaoui, . 
318BREI8p9k,2020-09-21T20:10:33Z,inas nadine,💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩
318BREI8p9k,2020-09-21T20:07:31Z,Nadjib Samah,Di 7kayet o 7awel
318BREI8p9k,2020-09-21T20:00:05Z,Sam Hob,Rahoum igoulou khergtek meliana Khra rouhi aghsliha rouhi aghsliha ai ai nai nai hadi tani meuilleur chanson a3lik
318BREI8p9k,2020-09-21T19:53:26Z,Aymen Chikour,Rouhi gal3ii khtam me chahad khi kelba
318BREI8p9k,2020-09-21T19:51:47Z,3lilo Amir, 😁
318BREI8p9k,2020-09-21T19:22:22Z,Belaid Kaci,Betramtek
318BREI8p9k,2020-09-21T18:51:39Z,Lahcene Lahcene, .. . Les filles de aujourd'hui
318BREI8p9k,2020-09-21T18:50:20Z,Matrag Chwa, 😂😂😂😂
318BREI8p9k,2020-09-21T18:11:31Z,Abdelwahab bem, ........ 
318BREI8p9k,2020-09-21T17:15:23Z,Souad Ait mansour,❤️❤️❤️❤️❤️❤️
318BREI8p9k,2020-09-21T15:52:44Z,Souhila Ksou,"Faut juste arrêter d faire trop de gestes avec tes mains et tes ongles, on sait bien que tu as fais de la manucure ! KisS"
318BREI8p9k,2020-09-21T15:08:37Z,Karim Ait Belkacem,Ki nchoufk nheb netkya ya zah
318BREI8p9k,2020-09-21T14:41:42Z,BoulBoul B.z.A, . 
318BREI8p9k,2020-09-21T14:33:20Z,Moman Manaoui, 😂😂😂😂😂😁😁
318BREI8p9k,2020-09-21T14:22:43Z,Ismeralda Ismeralda,Ta une jolie voie t belle ma cherie tu reussira dans la chansson c sur
318BREI8p9k,2020-09-21T14:21:11Z,Belkhir Belkhir, . 
318BREI8p9k,2020-09-21T14:10:43Z,لا اله الا الله, la voix online
318BREI8p9k,2020-09-21T14:05:35Z,ابرا Ibrahim,🤢
318BREI8p9k,2020-09-21T13:51:19Z,Boubakar Boulouika, 🤮🤮🤮🤮
318BREI8p9k,2020-09-21T13:27:13Z,Kahina Slimani,Trèr bèlle voix f ray
318BREI8p9k,2020-09-21T13:12:29Z,Abdelmalek Yahiabey,Wwwwwaaaaw
318BREI8p9k,2020-09-21T12:56:53Z,sali jolie, . 
318BREI8p9k,2020-09-21T12:51:13Z,akram Bensghir,Tkalak tofla hadi wlh
318BREI8p9k,2020-09-21T12:20:01Z,RACHiD IDRISSE, .. 😂😂😂
318BREI8p9k,2020-09-21T11:28:38Z,Mohammed Bek,< 
318BREI8p9k,2020-09-21T11:25:36Z,Belhou Camara,Gel3i khtem men sobo3 chehada neti masi7iya
318BREI8p9k,2020-09-21T11:10:07Z,Wis Same,Wya w yasam3ha bilel w ya3tezal 3la ghna
318BREI8p9k,2020-09-21T10:56:13Z,Hami Sayh,Goli wlah
318BREI8p9k,2020-09-21T10:27:03Z,mohamed bakir,🤮🤮🤮🤮🤮
318BREI8p9k,2020-09-21T10:09:30Z,Amine Sofiane, .
318BREI8p9k,2020-09-21T10:00:33Z,Amine Sofiane, . .: ! 
318BREI8p9k,2020-09-21T09:32:21Z,Hani Redjem,Rabi yahfdeq khtite
318BREI8p9k,2020-09-21T08:56:39Z,Réda Mjk, 😂😂
318BREI8p9k,2020-09-21T08:51:32Z,diable blanc, . . . . 
318BREI8p9k,2020-09-21T08:44:07Z,Chhinaze Chocho, 😍😘
318BREI8p9k,2020-09-21T08:16:37Z,Mahdi Nani,Tfouuuuuuu
318BREI8p9k,2020-09-21T07:43:18Z,جزائرية أمازيغية, 😑💦
318BREI8p9k,2020-09-21T04:32:21Z,Abdo Mco,Lahe ybrk chaba
318BREI8p9k,2020-09-21T03:00:25Z,Habibo Mochakis,TaHsb ma3za rahi trani
318BREI8p9k,2020-09-21T01:59:00Z,Souhila créations,La voix top❤
318BREI8p9k,2020-09-21T01:37:33Z,Bibo Nono, .. 200 
318BREI8p9k,2020-09-21T01:32:58Z,Noor elsslam,...........
318BREI8p9k,2020-09-21T01:28:54Z,Chakib Tiba,Brvo belle voix
318BREI8p9k,2020-09-21T00:19:36Z,Miral Miral, 😂
318BREI8p9k,2020-09-20T23:50:31Z,Hamdi Mhani,Achehal nakarehak t3ayfi wallah
318BREI8p9k,2020-09-20T23:49:38Z,mamooo mimooo,Makan la voix la talent... Ghir khorti fel dz
318BREI8p9k,2020-09-20T23:00:55Z,samir boukhari,Ghoulolha Thal 3ynih brk
318BREI8p9k,2020-09-20T22:49:02Z,Biba Hem,Tro belll
318BREI8p9k,2020-09-20T22:13:12Z,BEnarbia Soumia,Trohich nkmk
318BREI8p9k,2020-09-20T21:47:38Z,Omar Tafat,Ruhi tehechemi
318BREI8p9k,2020-09-20T21:28:38Z,tarik dj,Sûrement ils se sont suicidés ki chafouha tgheni🤮
318BREI8p9k,2020-09-20T20:11:32Z,Oussama Wissam, . 
318BREI8p9k,2020-09-20T20:01:19Z,Amine Momo,Zela 😍
318BREI8p9k,2020-09-20T19:47:51Z,ryma youcef,Mais mon dieu comment ya rebi mais c quoi ça mon dieu c quoi ton problème stp stp stp va faire autre chose stp stp stp excuse moi mais je te jure tu fais pitié plus que autre chose mon dieu que t es moche mais pas possible heureusement le maquillage existe on plus t es grande maintenant tu vas pas finir ta vie comme a vivre dans le virtuelle excuse moi encore une fois désoler mais t es bizzard j ai une adresse pour un bon psychologue stp laisse tomber ton téléphone un peux regarde un peux autour de toi
318BREI8p9k,2020-09-20T19:41:30Z,Tamim Boufessiou,Eskty yrhm bbk
318BREI8p9k,2020-09-20T19:02:52Z,Rezak Ibouasmene,Bahdaltina atakvaylitt gizaan tesathigh makemwaligh
318BREI8p9k,2020-09-20T18:47:05Z,I am not a player... I’m the game 😎,. . . 🇮🇶🇮🇶🇮🇶🇮🇶
318BREI8p9k,2020-09-20T17:28:25Z,Ghardawi Oussama,Chhal jayha
318BREI8p9k,2020-09-20T17:19:37Z,Younes Selouani,Matchabhich kamal lrohak bla makiyaj samhini kadrak a3li lokan jit fi plastak ndir sitar khirlak
318BREI8p9k,2020-09-20T15:57:04Z,Zineb Mordjane, 😂😂😂
318BREI8p9k,2020-09-20T15:21:44Z,Fatima Reguieg,RAhom ygolo gl3i l'filtre raki tbani ki zbi W halala w hadi khrya min jiti biha
318BREI8p9k,2020-09-20T14:39:20Z,Siminos Mideon,Taghyoulte lahibarek
318BREI8p9k,2020-09-20T14:19:43Z,Sohib Sohib,Astre rohek rohi a9ray 9oran khrlek
318BREI8p9k,2020-09-20T12:29:14Z,chez faty, 😭😭😭
318BREI8p9k,2020-09-20T12:06:15Z,Riad Abderraman,Vous avez une très belle vois
318BREI8p9k,2020-09-20T11:51:31Z,Scorpion,Noketlek bezab .Je sais que marakich lahka .loukane etrouhi etchoufi wahed niak emlih e3aik bel baginga parcque baina enti skhouna.bezaf.tu ne montre t'ont cut tout le temps.
318BREI8p9k,2020-09-20T11:28:33Z,Chichi Djj14, 1000 💩💩🌚🙊🙈
318BREI8p9k,2020-09-20T09:03:31Z,Chikh Hakem,elle porte une bague f le doigt ta3e chahada
318BREI8p9k,2020-09-20T08:55:40Z,Riadh Riadh, . 
318BREI8p9k,2020-09-20T02:38:07Z,Imane Benali,Khmoussss t üne poupee. Jtm
318BREI8p9k,2020-09-20T02:18:31Z,débat politique,Je cet pas comment elle est arrivée à sa ? Ni théâtre ni rien bin je crois j ai une aide
318BREI8p9k,2020-09-20T02:12:10Z,Pierobon Ludovic,Sorry you are beautiful bat your voice sorry its bad
318BREI8p9k,2020-09-20T00:04:58Z,Walid Hamma,Mam tramtak myour
318BREI8p9k,2020-09-19T23:47:04Z,Aymen Tmz 24, 😁♥️
318BREI8p9k,2020-09-19T23:33:08Z,Ramzi Zaoui,😂😂😂😂😂😂😂😂
318BREI8p9k,2020-09-19T22:16:50Z,Mïmō 😎المَهْبُولْ, . . . A yeliss tmorth thqawdemt lhorma
318BREI8p9k,2020-09-19T21:56:36Z,Mima Chaib,Treeees belle voix numedia
318BREI8p9k,2020-09-19T20:16:06Z,Hamid Jaguar,Vraiment tbarkallah 3lik ma sœur 💗🇩🇿🇲🇦🇩🇿🇲🇦🇩🇿🇲🇦
318BREI8p9k,2020-09-19T20:02:11Z,Sofiane Khermane,Noumidia eness ta3rfak allech dkhalti f hed essogu benti dok tebdey teklachi ou yeklachiwek ou ta3yey akhtik benti raki Bent bled Rabi yahdina
318BREI8p9k,2020-09-19T16:40:16Z,Farid Sido, 😂😂😂😂😂😂
318BREI8p9k,2020-09-19T15:57:25Z,jou fal,T'es nulle
318BREI8p9k,2020-09-19T14:25:39Z,Castro Nomi Gaming,Ta7ya Cheb Nadjib
318BREI8p9k,2020-09-19T13:27:06Z,Amin Missoum, 💩💩
318BREI8p9k,2020-09-19T13:08:22Z,YassMin Ly, ❤️😿
318BREI8p9k,2020-09-19T12:29:56Z,Karima Moussaoui,So beautiful 😍❤️❤️❤️
318BREI8p9k,2020-09-19T12:29:38Z,Mimo Mus,Une belle femme star en plus 3asl kayn bzaf lryara.
318BREI8p9k,2020-09-19T12:02:48Z,Asmaa Marwaa,Machaa lah ghanitiha ghaya
318BREI8p9k,2020-09-19T11:58:47Z,Hamdani Fifida,Tres belle voix
318BREI8p9k,2020-09-19T03:47:06Z,Ryad Madrid,La voix ta3ek t9ol t3 9ados ya zeh
318BREI8p9k,2020-09-19T02:36:54Z,Naouri Costo Rini, 😂😂😂 
318BREI8p9k,2020-09-19T02:19:24Z,Zineb Lammamri, . . .
318BREI8p9k,2020-09-19T00:44:45Z,Chanez,Très belle voix
318BREI8p9k,2020-09-19T00:29:05Z,Guergour Med, 😆😆😆😆😆
318BREI8p9k,2020-09-19T00:15:22Z,Benoudina Abdlkader,You are look happy
318BREI8p9k,2020-09-18T23:51:04Z,Soi Mimi,Tu chante bien la famille msahtek
318BREI8p9k,2020-09-18T23:32:54Z,Djemaï Daouia,Très très belle voix vraiment
318BREI8p9k,2020-09-18T23:13:35Z,Amimar Oma,❤️😘😘😘😘😘😍😍🤩😘💓💕💞💖💖💝💝❤️💞💞💕♥️💟💌💗💗💗8
318BREI8p9k,2020-09-18T22:54:49Z,Farid Smahi,Cest toi la meilleure conne en Algérie on noublie pas sa
318BREI8p9k,2020-09-18T20:54:06Z,Bar Bie, 😍😍😍
318BREI8p9k,2020-09-18T20:19:21Z,Mariya channel 🇩🇿, 😏
318BREI8p9k,2020-09-18T19:27:18Z,Zaieneb Karamti,❤❤
318BREI8p9k,2020-09-18T18:50:22Z,Gourmat Adam,Fathi manar aussie
318BREI8p9k,2020-09-18T18:29:30Z,Ghougad Sabrina,raki dayera khatame fa seba3e li nechahedo bihe rabi yahedik
318BREI8p9k,2020-09-18T18:17:34Z,mohamed sh,Belle chanson
318BREI8p9k,2020-09-18T18:13:47Z,مدني الجزائري, . .
318BREI8p9k,2020-09-18T15:05:33Z,Youssef Monsif, 😍😍bonus ×2 100 👇👇👇👇👇👇👇👇👇https://youtu.be/N2Mo0lMAT78
318BREI8p9k,2020-09-18T14:47:09Z,Amn 31,Hadi cha dir ? Makich tchoufi beli ga3 ness y3ayrou fik wela elmohim tchi3i
318BREI8p9k,2020-09-18T14:37:59Z,mart Khalido,We a gla3ii khatm man sbou3 ta3 chahad wla bagi twalou gwar basif
318BREI8p9k,2020-09-18T14:30:21Z,amazigh akvayli,"Athaghyoult athaghyoult, achou ikmikhossen atharyant , atharavth tassemamth"
318BREI8p9k,2020-09-18T13:54:19Z,Sidi Mima,Jahanama raki griba liha. Hisbona allah wa nihma lwakile
318BREI8p9k,2020-09-18T10:52:31Z,Ghomari Mohamed,Lafwa chaba
318BREI8p9k,2020-09-18T06:22:04Z,Radia Douid,Anti for belle voix zin 💖 Bilel sghir yahsilha fort
